,year,name,value,lastValue,rank,start
29,2019.9,Why does my skin hate me?,3219.9277448671996,3219.5392862250856,30,True
30,2019.9,Teeth are the worst,3219.9277448131415,3219.539286153008,31,True
31,2019.9,Internet time,3219.9277448111607,3219.5392861503665,32,True
32,2019.9,Eugh these clothes,3219.92774481114,3219.5392861503396,33,True
33,2019.9,Not learning languages,3219.9277448111334,3219.5392861503306,34,True
34,2019.9,Oversized t-shirts,3219.9277448111307,3219.5392861503265,35,True
35,2019.9,Loud noises,3219.9277448111234,3219.5392861503174,36,True
36,2019.9,Tying my shoes,3219.9277448111234,3219.5392861503174,37,True
37,2019.9,Bugs,3219.9277448111234,3219.5392861503174,38,True
38,2019.9,Who the f**k is this?,3219.9277448111234,3219.5392861503174,39,True
39,2019.9,Chewing,3219.9277448111234,3219.5392861503174,40,True
40,2019.9,Getting into 12A movies,3219.9277448111234,3219.5392861503174,41,True
41,2019.9,What colour is that?,3219.9277448111234,3219.5392861503174,42,True
42,2019.9,Walking,3219.9277448111234,3219.5392861503174,43,True
43,2019.9,Using chopsticks,3219.9277448111234,3219.5392861503174,44,True
44,2019.9,Trampolines,3219.9277448111234,3219.5392861503174,45,True
45,2019.9,Harry Potter,3219.9277448111234,3219.5392861503174,46,True
46,2019.9,Misbehaving in church,3219.9277448111234,3219.5392861503174,47,True
47,2019.9,The meaning of life,3219.9277448111234,3219.5392861503174,48,True
48,2019.9,The dark?,3219.9277448111234,3219.5392861503174,49,True
49,2019.9,Have I pooped myself?,3219.9277448111234,3219.5392861503174,50,True
50,2019.9,I'm cold,3219.9277448111234,3219.5392861503174,51,True
51,2019.9,Not supporting my own head,3219.9277448111234,3219.5392861503174,52,True
52,2019.9,"No, don't carry me there",3219.9277448111234,3219.5392861503174,53,True
53,2019.9,My toy,3219.9277448111234,3219.5392861503174,54,True
54,2019.9,Light,3219.9277448111234,3219.5392861503174,55,True
55,2019.9,Millenium?,3219.9277448111234,3219.5392861503174,56,True
